Review ID,Review Content,Rating,Date,Country
Bad product,,2,"Poor fit, cheap material, arms too short, torso too big.",United States
Nice Looking shirt but..,,2,I bought a few of these shirts and returned them immediately. I’m a tall person and the sleeves are way too long.,United States
Not so good,,2,The collar is too big and just droops down. Definitely gonna spend a lot more money for my next shirt.,United States
These are NOT French cuffs!,,2,These are NOT French cuffs!,United States
Bad Vender & Product,,2,"This shirt fits perfectly and met my expectation until you notice that this is Used and you’ll pay for someone else’s dirty laundry! If you want a dirty used dress shirt this vender is for you. This shirt included a delightful under arm odor that was so pungent everyone around you will move 6 feet from you without a word. I don’t understand how Amazon allows this vender to sell used musty shirts some of which are destroyed. I should have read these reviews before purchasing from this vender, this vender should be in violation of policy and isn’t professional.",United States
Pretty sure this was worn,,2,Ordered two shirts.. one black on purple the purple came in a nice box the black came stuffed in a plastic bag and clearly has been worn by looking at the neck collar.. I get they are $20 shirts but don't really want used ones... Fit and materials are nice... Good shirt besides the dirty collar,United States
Made of polyester,,2,"Item description says it's 62% cotton, 35% polyester and 3% spandex but based upon the texture and breathability, there is no cotton whatsoever. Further, this company does not put the tag on the shirt identifying the fabrics which indicates that they are listing the item with incorrect information and selling a lower quality product.",United States
Don’t buy it,,2,Don’t buy it,United States
Omg DO NOT BUY,,2,"These shirts are so inconsistent and poorly made! I ordered 5 of the exact same shirt in different sizes. 3 of the 5 shirts has an issue!! The yellow one with the pictures above has a tag sewn in at a 45 degree angle, NO EXTRA BUTTON, and look at the directions! SLIMILAR colors, reshape WHITE damp. The quality control is obviously non existent. They cannot spell or make a decent shirt! Plus they are sized small. Don’t believe their size chart either. More photos to come on the other shirts! The purple one has no extra button; however, they learned to spell. The pink one is how they all should be! WITH AN EXTRA BUTTON and a tag that was written with spell check!",United States
Poorly packaged must dry clean before wearing,,2,"The shirt arrives in a tiny box with so many fold marks in it it's not even funny and it's basically silk so it is very hard to iron and recommend dry clean only so it should be packaged in a way that it won't come to you balled up
Pretty much unwearable upon arrival",United States
Small and weird,,2,"Product is smaller than the advertised size. Be prepared to go up at least 1 size.

The material is weird and shiny.

I like how it also says “design in Italy” (yes it left of the ed at the end of design) but it says made in China.",United States
Not as described,,2,"It was good quality, but very disappointed that the buttons were black. The picture showed white buttons in all of the description pictures. Very disappointing. True to size.",United States
Received covered in dirt. 2nd one,,2,"I have several of these shirts. Almost like silk shirts, beautiful. However, I tried ordering a white one and they send it in flimsy unwrapped display box that breaks open and box fills with dirt. Returned it and replacement came the same way",United States
Not able to iron - arrives very winkled,,2,Used an iron on low setting to get out massive wrinkles when it arrived and it was ruined - had no time for event replacement ended up at the local mall spending more money for the stress this caused! Quality isn’t there!,United States
Worst quality ever,,2,"I have ordered this shirt for formal use, and this came out not I have expected. The color was so bright and the quality was very cheap. The material of the clothes was not that great and I would say it was not a great purchase.",United States
Terrible Product my expense to return,,2,"HORRIBLE Quality, shirt was dirty, wrong size, no French cuffs, Amazon has been losing credibility with a lot of people lately. Mine is based on the unbelievably poor quality they expect is to pay for.
Never again Bezos, I won't contribute",United States
Cheap. Small. Non stretch dress shirt,,2,"If you are looking for a nice, stretchy, dress shirt that fits well then this is not the shirt for you. I ordered a xl based on the size guide and I normally wear an extra large. When I received the shirt the tag said small and it did not come close to fitting. Also for a shirt called flex, there was no flex or stretch to it.",United States
Prepare to be disappointed,,2,"The product image makes it look like this shirt is going to be nicely fitted and stylish, right? Well prepare yourself for the exact opposite. The fit was shockingly bad. I cannot wait to get this thing returned.",United States
Very unhappy.,,2,My dress shirt came stained and won’t come out. Supposed to give this for a Christmas present and now have to order something else.,United States
Not a good shirt,,2,This is not wrinkle free and does not have French cuffs,United States
This shirt was used and opened already.,,2,"The shirt was thrown into the box, tags removed, and the box was scotch taped. Not sure if it was worn as well 🙂",United States
Not satisfied,,2,It was used and shipped in a plain plastic bag,United States
Received used clothes,,2,I received a shift with a strong cologne scent and the neck shows signs that it was worn before I received it.,United States
Poor quality,,2,"Usually I'm between a 2x and 3x I got the 2 and it was super tight, my bad I guess. But the sleeves are not the same length and the fabric is uncomfortable and feels cheap. Gave it to my father in law who is much smaller than me and will probably have it tailored to his size. I don't recommend it.",United States
Product trash. Can damaged,,2,Product damaged. It had a burn from what looked like iron. Material was hard where burn was. My kid didn't let me know until the wedding it was for and couldn't return in time.,United States
Shirt has separated at the seam on the sleeve.,,2,Its a nice shirt except I wore it and realized at some point the sleeve separated from the wrist. I would never buy this product again. Piece of junk. Thanks.,United States
"Poor quality, sized extremely small",,2,Material feels like plastic. A 6x will barely fit a guy that normal wears 4x. Don’t waste your time or money.,United States
Hideous,,2,I don’t know how to explain but these are ugly 😂this was made for garbage cans to be worn.,United States
Fell for the good reviews,,2,"This is a shapeless shirt. For older men who don’t care about style. It is a straight cut, is not anywhere near the body. It is essentially a potato sack. My son is 6’2” tall, 190 pounds. The shirt we ordered- sleeves are bulky and long. The body of the shirt is a square. Short, comes out of the pants. Shapeless, truly shapeless- it will work for someone who is shaped as a beer barrel. But not for someone who actually does have a male body shape. After reading the reviews I ordered two. One black one has arrived. As soon as i saw it- I cancelled the second one. I can’t believe that people actually praised this shirt…",United States
Nope.,,2,"It came to me all wadded up in a random bag. Presentation = no stars.
It also had stains on it. Quality Control = also no stars.
Thank you for reading to the end of my review.
Your job as a review reader = 10 stars.",United States
Received used shirt,,2,"This was the second shirt we ordered. First one- no issues, my husband liked it so we decided to order another color. The second shirt that we got is clearly worn before, have stains, no tag, smells like cologne, has pellets on one side.
Very disappointed!",United States
Used product,,2,This shirt was used before I received it . The cuffs are dirty,United States
Not long sleeve like description,,2,Product was purchased for a formal event. Color was nice but the shirt was short sleeve instead of long sleeve as posted. Very disappointed!,United States
"Not, in my opinion, a nice shirt",,2,"Shirt arrived excessively wrinkled despite it supposed to be a wrinkle free shirt. Material is a bit odd..,very shinny!! I wasn’t anything I would wear. But…it was cheap and I suppose you get what you pay for. I returned it!",United States
Wrinkles,,2,"Amazed at the reviews here. Prepare to need to use your iron and steam. Frustrating.

Material is smooth but it’s also oddly heavy and not too airy for something with some stretch to it. Was not impressed. Won’t buy again",United States
Poor quality.,,2,"This shirt is not good enough for personal use.

only if you have no other options, or your a bus boy at a restaurant and you really don’t need to look your best. Def low low quality.",United States
Weird material,,2,"Unfortunately, this men’s button-down shirt was a miss for us. The material felt off, and it arrived crammed into a tiny box, bulging at the seams. My husband wasn’t a fan, so we ended up returning it.",United States
its trash,,2,the cut at the bottom is not true to the picture. examination of the add will show it recommends size large. I ordered a medium just to be safe but the medium was still to big.,United States
was used and stunk when recieved,,2,The first shirt I ordered came in a little box it had tags was new. Teal color.. I liked the shirt so I ordered another in black It came in what looked like a new plastic bag but had no tags on it and when I opened the bag it stunk.. Someone wore it and returned it then apparently the company just packed it back up and sold the dirty shirt to me. NASTY! I will not order anything from J.Ver again. Disgusting.,United States
Horrible waste of money,,2,This shirt is terrible after only wearing twice it looks discolored,United States
Fabric not as described,,2,"I returned this item as the description said that it is 62% cotton, unfortunately it felt like 100% polyester. There was no tag attached to the shirt showing the material at all. Misleading product description!",United States
Too snug,,2,"Although I liked the color, the shirt wasn’t true to size.",United States
Terrible purchase,,2,"Worst shirts I've purchased. Tight fitting, no pocket, button holes too small. Wrinkles a real problem. Better shirts available from Amazon at same price.",United States
Not French cuff as pictured,,2,I was expecting a French cuff shirt. It has standard cuffs.,United States
Decepcionante,,2,"Es de mala calidad, no es elástica, no es ajustada, la tela se ve corriente, no es la de la foto.",United States
Muy pequeño,,2,"Es muy pequeño, comore 4 y termine regalandolas",United States
R2XDHSHFKKYDOO,"I have purchased Brooks shoes for years. My first set was a pair of Ghost several years ago that lasted me a few years. I then purchased Launch GTS about 2 years ago. I needed a new pair and have always wanted to go back to Ghost, but this new model of Ghost fits wildly different. I have always been a size 9B in Brooks. The first pair I ordered, were WAY too small and narrow. I returned and replaced them with 9.5W, and they still fit uncomfortably. I wondered if this was potentially an Amazon issue, so I took a look at recent reviews of the Ghost and even other models on the Brooks website, and there were so many recent reviews all pointing out that new models of shoes are much smaller, narrower, and fit differently in the arch. This was incredibly disappointing because I loved the brand, and I loved the style of the shoe. I think I will be moving on to other brands of running shoes.",2,13/04/2025,United States
R3FSCLMASEZRTI,"I've worn the ghost 15s for two years and they were perfect. Would walk 5-10 miles in them every day and I'm so upset they are no longer made. The Ghost 16s are horrible. Not only do you have to size up with these, but you have to go up in the width as well because they are much narrower than the Ghost 15. Not sure what the hell they did to the cushion either, but the days I wore the Ghost 16s, my knees kept snapping whenever i squatted down (felt like knife digging into knee). The days I wore the Ghost 15s, I've had no issues with my knees. Additionally, the toe box is very different with the 16s; there's some hard material in there that when touched, it'll leave a dent that will be felt by the toes and does not pop back out unless you take the shoes off and manually pop it back out with your fingers.",1,06/04/2025,United States
R39OVJO3QQSGIW,"The product I received was flawed/irregular, ie., not properly sized and with glue clearly protruding along seams. Despite the indication that the product was from the Brooks store (via Amazon), it arrived oddly packaged, the box covered in shrink wrap with information listing an entirely different company.
Returned this inferior product to Amazon and reordered directly from Brooks. The far superior product I received from Brooks, eg, properly sized and no glue visible, only further confirmed that I had received a flawed product from Amazon.
I now order directly from Brooks, rather than via Amazon.",1,31/03/2025,United States
R2H64I1VURR78P,"Brooks Women’s Ghost 16 Neutral Running Shoe. I gave them a stellar review when I first purchased them because thy immediately fit me. These were one of the top five. When I used a website for the best rated shoes that help with pronated ankles and was linked to Amazon.

I only use them for walking. I have been wearing the same style of Brooks Ghost shoe for 6 years and decided to get the updated ones for the wider toe box. I plan to go to Italy this year and thought the lighter weight would be an added bonus to pack.

In less than a week, these were showing wear. The sole was crushing down. The my previous shoe's soles, for lack of a better description, made with a dense rubber. These have a light weight, and I think low quality sole. I felt that they were stiff and I cannot imagine running in them.",1,11/01/2025,United States
R139ETY6YUIPUS,"Brooks Ghost has been my beloved walking/running shoe for years. I recently needed a new pair and purchased Brooks Ghost 16, in my usual size. I could not figure out why they weren't comfortable and kept adjusting the laces, changing socks. I finally compared the tongue of these shoes to a prior pair of Brooks 11 (see photos). The Brooks 16 tongue is lined with a different material which is thinner and rougher. It has less padding in the tongue and when the tongue bunches up it rubs and is very rough. The shoes are not wearable and I'm returning. So, so disappointing.",1,30/01/2025,United States
R1NWOQA9UES8QD,This shoe is short. I have Ghost 15. So comfortable. Ghost 16 was uncomfortable the moment I put them on. My foot hit the end and I went up a size. Why did Brooks ruin a good shoe with Ghost 15? Luckily found one to purchase. Change the shoe back please!,1,11/04/2025,United States
R2OUK8VR65PKPN,Big regret. Which is unfortunate because of all the fantastic reviews throughout the whole internet. This is my second time running 4 miles and I’ve been in excruciating pain. I am trying to push through as I hope this doesn’t end my running journey.,1,12/04/2025,United States
R3T7M4B0UKQKTK,I have the same pair in the same size in grey and i love them... for whatever reason after wearing these these ones make the balls of my feet go numb as soon as a put them on. So uncomfortable.,1,26/03/2025,United States
R2NIOCOF48JCY7,"These were too big, when i tried to return them, it was going to cost 62$ to return so then, and they only offered to reimburse 20$. I'm very frustrated and can't figure out how to connect the seller.",1,07/04/2025,United States
R3JU8U53KV467V,I’ve only had these shoes for about a month and they are already worn down and uncomfortable. The prices of these shoes vs the quality of them is unreal. They were super comfy for about a week or 2.,1,08/04/2025,United States
R3GT1CAYWUKPTQ,"It’s not as comfy as the reviews say. So disappointing, for such an expensive shoe. I feel like Goldilocks - New Balance is too soft, Brooks are too hard. Athletic shoes are too complicated.",1,07/04/2025,United States
R1P5Z7N34Z1RDZ,"I had a very disappointing experience. Within an hour of wearing them, I developed a blister, which has never happened to me before. I returned the shoes the next day and am still waiting for my refund(told it could take up to a month)which has been frustrating. I hope this is just an isolated incident.",1,08/03/2025,United States
R73RYR1XP1QYT,"Been wearing Ghost 15 for years. Love these. The Ghost 16 hurt my feet all over. Brooks destroyed a good, comfortable shoe.",1,06/04/2025,United States
R2OPTTH4MC5CUP,I returned this item because I didn't like the fit. I had ghost 15s prior to ordering these and I'm not a fan on the changes they made like a lower heel and they're slightly narrower than the 15s.,1,23/03/2025,United States
R344NIYUIQPTQQ,This is the second pair of brooks I have bought. The first pair was amazing. I was so impressed which is why I bought this pair. They look identical so I don’t know why these were so bad. But after two months they have worn down and are no longer comfortable! My last pair lasted me almost a year and through pregnancy . My activity level has not changed. I work 12 hours on my feet as a nurse. These were so disappointing for the price I paid..,1,12/01/2025,United States
R30U56YT5K81EQ,"Ive been wearing brooks for years. Ive also worn a 7.5 my entire adult life (which is longer than I care to admit). These are HUGE. Theres 1.5 or so left in the toe. what happened?!""",1,11/03/2025,United States
R20DIGSTTYYVPE,I’m so disappointed the brooks ghost has always been my go to but these fit terribly and hurt my feet i’m taking them back right now I don’t really understand why the fit is so terrible,1,03/03/2025,United States
R3TF47IA1JDV07,Awful shoe. Newer model is not as good as the older one. Size is very inaccurate.,1,30/03/2025,United States
R1C8Z3Y7NXPB43,"It was like 2 different shoes!
One tongue was bigger.
Color at the toes didn’t match.
I might try to reorder, because I liked the fit.",1,22/03/2025,United States
R3O6P8OEXZKK8U,I loved them walking around my house and seemed like they would be good. I was wrong for work unfortunately. My feet and knees are killing me!! The hospital floors are hard and standing for long periods of time can take its toll but these shoes made it so much worse! I did like the width and the toe box as they were better than a lot of shoes. Sorry these have to go back.,1,07/12/2024,United States
R34EOYYLPTERPK,These photos are right after I took the shoes out of the box shoe strings are dirty with brown mud sides of shoes had stains on them bottom of shoes had small gravel and dirt in the tread dirt was in the box i am instantly returning these.,1,05/02/2025,United States
R10T2CVFIRZA31,This pair was obviously tried by someone else who has a pet and returned. The sellers could at least clean the bottom off prior to selling to me. It’s an expensive purchase and I would prefer a new pair of at least a clean pair.,1,27/01/2025,United States
RM8C7AVZZMXK0,Came out of the box dirty. Obviously used and returned.,1,07/04/2025,United States
R3MD4DVWLYBJWQ,These shoes were obviously used! The bottoms were dirty! The shoe box was ripped and secured with a rubber band! Very disappointed!,1,15/03/2025,United States
R3I3RCEWR1CA1K,"I paid for new shoes but these arrived wreaking of Febreze and I was unable to get a response as to why, so I assume they have been worn. The smell was so strong I had to move them to the farthest room away from me. I did try them on and they fit well. I like the colors and think they are comfortable but I am returning this pair and ordering them from the Brooks website. Sorry this review is sort of mixed between the product and seller. I didn't quite know how to separate the two.",1,24/09/2024,United States
R250HIKYOPTION,"The switch from the Ghost 15 to Ghost 16 is huge. Same size, same style they are nothing alike. They are short, sizing wise ( always an 8.5 in Brooks) they are narrow ( ordered same width as previous pairs) more rigid, and not at all comfortable like all my previous pairs, they look great, quality is great as usual but this style is not a good replacement for the 15. Would return, but I’ve worn them outside.",1,24/10/2024,United States
R2FETRK7BHO5G6,"Really disappointed in these. I bought these after reading good reviews, thinking that they would help with mild knee pain that I have. Unfortunately, they seemed to just exasperate the pain as every time I wear them my knees are sore for a day after. Additionally, if worn during workouts at the gym or doing any other activities they’re hard to balance in and wobbly. The foam sole feels lumpy and uneven. The tongue under the laces bunches up and digs into the top of my foot. I would’ve returned these right away, but wanted to wear them for a while and give them a fair chance. Definitely not worth the price. I would find something else.",1,09/07/2024,United States
R1PDFF7V3NGFEW,"These shoes seemed great when I first put them on. But I have gone on 3 runs with them (around 3 miles each) and every time afterwards my feet hurt. Like the bones in my feet hurt. Not the side of my foot, or my heel, or my toes. These definitely don’t have the support needed for running. I have had two previous models of Ghost and they were fabulous! Used them for about 3 years and finally wore out. These, not so much.
Disappointed and $140 poorer :(",1,03/10/2024,United States
R13KBI5IWHXB3I,I need the correct size! It’s too narrow! It should have been a 10 Wide ! Otherwise I like the shoes. I need a return sticker.,1,27/02/2025,United States
RDL9G2H5C3WH8,Returning because it was previously worn. Pet hair inside shoe.,1,16/03/2025,United States
R33GC5QSAUZ2AL,"Disappointed when these shoes arrived clearly pre worn. Covered in animal hair, dirty laces, bottoms of shoes with debris. Need better quality control.",1,15/02/2025,United States
R3GVZSSA0QCDZQ,These came with the bottoms dirty- they are clearly not brand new but charged me brand new price,1,13/02/2025,United States
R76BVOIS3X1QP,I have worn Brooks Ghost for years. These have to be the worst shoe I have ever put on my feet. The pain after walking 30mins was unbearable Had to return,1,12/01/2025,United States
R20AEWQTENMDEW,I bought a pair of Brooks Women's Ghost 15 Running Shoes and loved them. Ordered the Ghost 16 before I took a trip as I would be doing a lot of walking. These sneakers were so uncomfortable that they hurt my feet. I went back to wearing my old Brooks and I really regret spending $139 on these sneakers.,1,22/11/2024,United States
R1UCFXWH6IZMPU,"I received my new shoes - same size and model I wear all the time. The right shoe was tight and small. I put my 3 month old shoes up to the new shoes and discovered the RIGHT shoe was about 1/2 a size smaller. So, returned the shoes and will buy new ones in a store.",1,04/11/2024,United States
R11YHIHUJ3UX5Q,They pinched my heels. They didn't even have the arch support I needed. Shoe was well made. Good shipping. But nothing like the last Brook shoes that I was trying to replace. They were worn out. But they don't make that model now. I tried to buy close to last pair. No luck,1,21/12/2024,United States
R6B9I1WW3YXPJ,Very disappointed! The quality feels and looks cheaply made. The toe area is extremely short and narrow and doesn't fit like the other 6 pairs I've purchased and worn. They fit as if their a size or 2 too small. The soles are a light weight foam material that easily gets damaged from rocks or sticks or even a fingernail. The embellishment is a sticker on the sole. An actual sticker! I hope Brooks goes back to their original design material & quality.,1,30/08/2024,United States
R2G11LXLT57OJA,It’s disappointing to get dirty shoes. Is there quality control?,1,18/02/2025,United States
R2HZNCIVSBJ2RI,"I have been wearing ghosts since model 9.
I have never had an issue with these shoes. I had bought a bunch of clearanced 14 because I was afraid they would screw up the next model. Now I decided to give 16 a try.
These are terrible, the toe box and feel changed.
My feet hurt afterwards including massive pain in plantars l. My legs/knees are killing me after long runs. It sucks they had to change something tried and true.",1,31/08/2024,United States
R2DW4WX9ZFP3EK,Nothing like the Ghost 15. They fit more narrow and don’t feel good. I returned them. This is the first pair of Brooks Ghost that I actually don’t like. Been buying them since the Ghost 12 came out. Too bad.,1,13/12/2024,United States
RX4SQKNA45DKW,Very small again. Ended up purchasing my brook from the brook ma website and they fit differently than they do on Amazon!,1,04/01/2025,United States
R7BZO08JJC36V,I’ve only wore those 6 times and the fabric started to discolor. I’ve tried everything to get this to clear up but no success! I would not recommend. It’s only on right shoe. I have multiple pairs of Brooks and this is the first pair that has done this. Really disappointed because they come with a big price!,1,27/09/2024,United States
R39030CELAOF6U,These shows are horrible. I have worn them for 2 days and they have rubbed the worst blisters on my feet. When I purchased I was told they were eligible for a refund and now when I try to return for a refund I get a message not eligible for a a refund. DO NOT BUT THESE SHOES!!!,1,30/10/2024,United States
R1HC757GV6UKHZ,I was excited to try these shoes as they were recommended as a brand that is comfortable and long lasting. Half of that was true. Very comfortable from the start but by the two month mark the black tread was falling off. The area under the toes and most of the foot has come off. I am walking on concrete and not rough terrain. These were not cheap shoes and I am very disappointed.,1,18/08/2024,United States
R2UH8BSE8GSAOI,I have loved my Brooke Ghosts for several years but these 16’s aren’t like the others. I returned them. To small in the forefoot! Ugh,1,18/12/2024,United States
R1JSIY0INLBGCA,"They arrived dirty and used, with the box broken.",1,01/02/2025,United States
R10USDJC8MIA4V,I have worn the Ghost shoe for many years and loved them all until the 16 came out. I tried 3 different shoes and I had an issue with the left shoe big toe area rubbing or sitting differently than any of the other Ghost versions I've worn. I'm in a predicament now as that's all I've ever worn since version 4. Also they do kind of look like duck shoes as that look is different from all the other versions. Returning mine,1,22/05/2024,United States
R1VRFHHXY1JLYO,Item arrived smelling STRONGLY of cigarette smoke and showing signs of wear to include pet hair and dust on soles of shoes. Very disappointing.,1,26/12/2024,United States
R2DSSD6FSC9SHN,These used to be my favorite shoe. Why did they make the 16 so different? Not comfortable at all.,1,20/12/2024,United States
R31GNPRCT5BDNL,Didn't even try on. Sent back,1,10/01/2025,United States
R1UOUFV4KY4H0P,"These shoes are the worst pair of Brooks I've owned, and I'm a Brooks fanatic. They aren't comfortable.",1,29/11/2024,United States
R3JQNETV33P1L4,"These are my favorite brand of shoes. They are so comfortable. I was shocked to receive these today as they have obviously been worn. Also were damaged. Thank goodness for Amazons wonderful return policy. Hoping the next pair will be new, but considering buying them from a store in person.",1,17/09/2024,United States
R1N8O9A4Q15NTH,"I was very disappointed as I always buy these shoes religiously, and the tongue on the shoe broke after a month but of course I’m outside of my return time",1,31/10/2024,United States
R3VTVW2OF81M37,These are my 7th pair of Brooks and the first pair I can't even wear to run errands much less go jogging in. I am always a size seven but these feel too small as they seem to push your foot forward into the toe. Very disappointed.,1,21/07/2024,United States
R1TNZOUPUMRSAX,They look like the old kind. They are definitely not as comfortable not happy with this one.,1,02/11/2024,United States
R2UM4JI61WXO1O,I received dirty used tennis shoes,1,25/09/2024,United States
R66CADWBV16D5,Toe too tight,1,27/09/2024,United States
R1JODDTG80M19H,Expected brand new shoes and received a worn pair with grass on the bottom of both shoes and a brown sticky substance on the side of one of them. Unacceptable. Returning immediately.,1,31/05/2024,United States
R2UXTGSPPSXSVY,It as described!,1,24/09/2024,United States
R22GSJ4URBIOKJ,Will def be returning these. Not sure why the shape of this sneak has changed so much! They look like duck sneakers!,1,13/05/2024,United States
R2TW0PZV5DVCZW,I am still waiting for my refund. The shoes were uncomfortable. I will never order anything from this company again. Very disappointed.😔,1,20/06/2024,United States
R1OZWZWI04H7FO,"This shoe is not the same quality as my previous pairs of Ghost. The tongue of the shoe rolls in at the edges and not flat against my foot. Even worse, the side part of the shoe (where ankle bone sits) is not proportional to a size 6 shoe. My ankle bone sits at the highest point of the shoe where the laces are. They are not comfortable. I wish I had worn them for a longer duration to notice these problems so I could have returned.",1,02/03/2025,United States
RA7R3ZUMCFYZA,"I have been an avid Ghost wearer without issue for many, many years. Unfortunately, the new changes to the Ghost 16 now cause pain in my big toe. I even ordered half size up. I switched back to my Ghost 15 for a few runs/walks and experienced no pain. I am disappointed that I am not able to wear these for running or long walks. Love the color, they are nice and light, but too painful on my toes.",1,26/03/2025,United States
R23R6W0DGAMWGO,The new soles are awful. I have been wearing Brooks for many years and loved them. The Ghost 16 has a new kind of sole that is more of a plastic look and is very uncomfortable. My feet hurt and my legs hurt on the second day of wearing them. The inside is pretty flat with very little support. They have definitely cheapened the shoe A LOT! The new Adrenaline has the same type of plastic looking bottoms/sole as well. So sad because these have been the only shoes I've worn for years & now they are awful.,1,08/04/2025,United States
R3LM5QUZKVNWUK,I bought these on a 7 day try for free trial with Amazon to make sure I liked them and they fit. I actually LOVE the shoes and will be repurchasing elsewhere. My one star review is bc the shoes sent to me are clearly used! They are scuffed and have something splashed on them. Highly upsetting!,1,30/12/2024,United States
R33L19JNHHH8ST,"Updated 2/19/2025: I ordered these a 3rd time because my regular size 8 was too large, so I ordered a 7.5. The inconsistency in sizing of Brooks shoes in the same exact style and color from shoe to shoe is extremely frustrating. I really like these shoes, so I kept trying. The 7.5 is slightly short, so I was going to try ordering another pair, but at this point I’m giving up and will look for another style. Both pairs of size 8 ordered previously were too large, plus the logo on the outside was sewn on incorrectly on both pairs. I do not recommend these!

Updated review 1/27/2025: I re-ordered these, and the new ones are also sewn incorrectly. This time the logo rubs through the fabric on both shoes, so this is a defective design and/or shoe fabric. The arch support is poor, but the insoles are removable. It’s nice that Brooks changed to using athletic laces that stay tied and aren’t 10 inches too long. The toe-box of the Regular width is extremely wide, think clown shoes, with so much room that my foot slides around in the front. I love the color, and wanted so badly to get a pair that wasn’t sewn incorrectly, but that didn’t happen. Returning this second pair.

I like Brooks sneakers, as they keep me from having knee pain when I wear them, but it’s been very difficult to buy them as the sizing is often inaccurate, the fit is inconsistent, and they don’t offer the promised arch support, so I always end up paying extra to buy inserts. I bought these in Coconut Zephyr White, which is a pretty pink and cream color. It would be nice if the listed colors actually gave some idea of what the color actually is, but it’s always a surprise. I was happy to finally get a size 8 (my usual size) that actually fit, although the Regular width is SUPER wide at the front. They look like clown shoes, but I like the color. Sadly, the logo is sewn on wrong on the left shoe, causing it to rub on the side of my foot. I had to return them. I’m ordering another pair and will update this review accordingly.",1,24/01/2025,United States
R3TK55WPJI49YL,I was so grateful for Ghost 15s. I tried the Ghost 16 assuming they’d fit & feel similar. I was so wrong. What happened Brooks? I can’t wear these. The footbed is so hard! What happened to all that soft padding? All the toe room is gone. My toe hits the top of the shoe. Toe box is lower & shorter. They squeeze & cause terrible pain including the arch & heel. I almost couldn’t get my foot in the shoe at all. The opening of the shoe is so stiff & small. I can’t wear these. A bigger size doesn’t improve the fit or comfort. I am so disappointed. What was Brooks thinking? What a shame. Please change them back. These are truly terrible,1,22/10/2024,United States
R2LEKPLEDV816C,"I’ve been wearing brooks ghost shoes for years and these are nothing like the rest. Narrow toe box and hard cushioning. I cannot run in them. Wish I could return them. Brooks, please fix these!",1,04/12/2024,United States
R21VAFUVJC0P2J,"Just got these today & put them on, uncomfortable from start. I understand some shoes need to be broken in, but the more I wear Brooks the more I realize they seem to be taking a step backwards in their comfort.

Don’t waste your money. I’m returning asap.",1,17/12/2024,United States
R7V2R1K8QFMXP,"I have other pairs of Ghost 14 and 15 and love them. I do not like the Ghost 16 at all! Don't like the short tongue, the reduced padding in in heel area and the drop heel. It the newer Grosts are like this design I won't buy another one.",1,22/11/2024,United States
R3I6B8IUCFD104,Was too small and tight :( I’ve heard great things tho. My daughter said it’s the most comfortable shoe she’s ever had.,1,10/11/2024,United States
R2NUJB18NZA1WV,I’ve been wearing Brooks Ghost since 2013. They have always been comfortable right out of the box. This new style is nothing like those of the past. The toe box was on point but the arch and heel narrow towards the back causing blisters. I was so disappointed - back they go.,1,16/07/2024,United States
R2PY7GFR70N7WW,"I tried these on locally and they changed the foam on the foot bed. They are now hard and uncomfortable. I’m going to get 5-6 pairs with the old foam. Brooks, why did you ruin a great thing??",1,28/06/2024,United States
R26K6ZXLEVFD8,How do I return them?,1,26/06/2024,United States
R2M164N3KGGL5V,"I was so excited to see the ghost 16 in a 13 narrow!! Almost impossible to find!
I was so disappointed when I tried them on!! They are WIDER than my ghost 14s in a medium width! The narrow is definitely NOT narrow this year. Please do better next year!",1,26/06/2024,United States
R3HKLYWN5EZM57,"Said it was free at ups to return, it was not free! The style was too big for me I had to return. Won't be buying from the seller again. This is the first time I had trouble buying shoes when returning",1,10/04/2025,United States
R3O3S2FEQP3QR1,"The BLACK pair of Ghost 16 has a manufacturing defect - it is smaller in size than the PURPLE pair I purchased (although both pairs are supposed to be size 8.5!!); the tongue of the right BLACK shoe is defective; see left vs right shoe tongue in attached picture… So I returned these and purchased another BLACK pair but I am seeing the same issue… I noticed that the BLACK pair was made in INDONESIA (very poor quality, too small/narrow)!!!), while the PURPLE pair of Ghost 16 that I love was made in VIETNAM (perfect fit!)…",1,23/03/2025,United States
RWRWKMFTIVPB,"Preso la stessa misura che ho già per altri brooks ghost donna che mi stanno bene, ma questi erano piccole! Fatto una corsa di 7km, rovinato i piedi",1,14/02/2025,United States
R1U5A4CTEAOFNJ,Despite same brand and size that I usually order. The return process is long and inconvenient,2,20/10/2024,United States
