ReviewID,ReviewContent,Rating,Date,country
30086512684212700,"cool chair! and a butterfly. Everything is high quality and beautiful. exactly as in the photo and description. I recommend the product! nice fabric, beautiful color! the camera didn't convey it. thank you very much to the seller ❤️ ❤️ ❤️",5.0,19/03/2025,Ukraine
30087198135940200,"The photo and description correspond completely. Therefore, 5 stars, only a pacifier with a height of not 30, and 22-23 cm, we saw expectations that were bought. And God's thanks that 460, not UAH 1200. It's a fee to meet inflatable furniture and don't give it again, god! I looked at the picture with the girlfriend. It does not breathe and after 15-20 minutes, everything on it will be wet from sweat. It is impossible to sit on it, only almost lying. And especially don't scroll. You can only sit with a tie, but try to sit on a 15cm tall slippers. For above, you have to inflate very much, but then it will start to rush on stinkers and tear. The material is quite thin. And try to stick something there! Checked on small similar pillows. Getting it off is the whole problem, because if you turn on your hand to stand, it falls down to your knuff, nothing to do! The best to stand up is to climb the floor and stand up already from it. Inconvenient for Eboračka! Not that only this, but at all, any inflatable furniture I do not recommend. I recommend the seller.",5.0,19/03/2025,Ukraine
30086718717640100,,5.0,19/03/2025,Slovakia
30086840459552700,"duck for a long time, but the result is good) a very convenient inflatable chair, you can hang and sew while lying",5.0,19/03/2025,Ukraine
30086835697389900,Fantastic!,5.0,19/03/2025,Poland
30087172928085100,"The chair is comfortable, it arrived very quickly, but there is one significant minus - most of the parts are inflated, the small one holds normally (( the place of air leak cannot be found until it is possible, so the strength of the patch (they are 2 included) has also not been tested yet. A bit disappointed( 
 the pump is also very blue, it is unlikely to be pumped normally (we have our own pump)",5.0,18/03/2025,Ukraine
30086832897484100,,5.0,18/03/2025,Poland
30086709105087200,,5.0,18/03/2025,France
30087168500486900,,5.0,18/03/2025,France
50168461941812500,"Wow excellent, comfortable, easy",5.0,18/03/2025,Israel
30086820835948200,,5.0,18/03/2025,France
30087155373348200,,5.0,18/03/2025,France
30086480219948200,,5.0,18/03/2025,France
30086473097463800,,5.0,18/03/2025,Algeria
60089203357697300,,5.0,18/03/2025,Colombia
60089203357597300,,5.0,18/03/2025,Colombia
30087145774944900,"Good easy to use product and good inflator, hopefully it will last long.",5.0,18/03/2025,Spain
30087100024553900,"a topper for such money. Will it take a long time to work, then another question)",4.0,25/03/2025,Ukraine
30086940388219200,"The item took two days longer to get to the post office than stated, but arrived in good condition. Aĺes corresponds to the description and for this price it is a super great device. 
 Anytime again!",4.0,24/03/2025,Switzerland
50170179327608300,,4.0,24/03/2025,Israel
60089531879104500,"Unfortunately, the tablet did not arrive. 
 I ordered several things and everything arrived except for the tablet. I have already requested a refund, but the choice warranty does not provide me with quality. It's a pity that the first shipment of the express package has gone badly.",1.0,24/03/2025,Mexico
50170107754311900,very good recommended,3.0,24/03/2025,"Korea, Republic of"
50169485809426400,It's very good for watching videos. Suitable for watching on YouTube.,3.0,24/03/2025,"Korea, Republic of"
50170094165279000,,4.0,24/03/2025,"Korea, Republic of"
60089559212442200,"It was a gift for a person. I haven't complained, so I think it's okay. 
 For the price it is fine, I hope it doesn't fail... it doesn't bring a power supply to the light, only cable.",3.0,23/03/2025,Mexico
60089303784270700,"Very slow, the battery runs out quickly, it's not worth the amount paid.",,23/03/2025,Brazil
50169069921764900,"Very Good 
   and worth the price",4.0,23/03/2025,Israel
30087026894841800,,4.0,23/03/2025,UK
30086638698841900,,,22/03/2025,Germany
50169272201378300,This is a really good product. Thank you.,4.0,22/03/2025,"Korea, Republic of"
50170448085346500,,4.0,22/03/2025,"Korea, Republic of"
50169233439077200,"The battery is tight and the screen buck when using the internet. Still, it is useful for your convenience. Recommended for video use.",4.0,22/03/2025,"Korea, Republic of"
30086610609865500,"I am positively surprised.  
 Thanks",4.0,21/03/2025,Germany
60089476633487300,,4.0,21/03/2025,Peru
50168837926848000,Well received.,4.0,21/03/2025,"Korea, Republic of"
50168815577913300,,3.0,21/03/2025,"Korea, Republic of"
30086809195666500,,3.0,21/03/2025,Italy
60089460620865000,,1.0,20/03/2025,Brazil
60089247781586700,"very well packaged. well made keyboard, case, mouse, everything works. but the tablet itself works tightly, even a little stupid. It’s stupid when watching the video, you won’t work with it at all, it’s more or less for the child, but that’s fine for yourself. I can’t say that I’m happy with the operation of the tablet. arrived in Kyiv in two weeks",3.0,20/03/2025,United States
50170220082610800,,3.0,20/03/2025,"Korea, Republic of"
50168719106905400,"Very good, very good, very good, very good, very good, very good, very good, very good, very good, very good, very good, very good, very good, very good, very good, very good, very good, very good, very good",4.0,20/03/2025,"Korea, Republic of"
50168709192411600,Very good,4.0,20/03/2025,"Korea, Republic of"
30086776373423800,I ordered 8 RAMs and received 4 RAMs,1.0,20/03/2025,Poland
30086771182417200,,,20/03/2025,Austria
30086879279188500,Beautiful,,19/03/2025,Germany
30086744354237000,,4.0,19/03/2025,Ukraine
30086878415478400,,4.0,19/03/2025,Germany
30087209785610500,"It arrived earlier than expected. Unfortunately, the product arrived with a broken screen and deformed body",,19/03/2025,Ghana
50169484944772400,,,19/03/2025,"Palestine, State of"
50169964815858700,,3.0,18/03/2025,"Korea, Republic of"
60089401098785100,,3.0,18/03/2025,Mexico
30086487427533600,,4.0,18/03/2025,Hungary
30086480248465100,,5.0,18/03/2025,Poland
30086681917298700,,4.0,18/03/2025,Italy
30086463442057000,Ok good,3.0,18/03/2025,Spain
30086443481414400,Excellent,3.0,17/03/2025,Italy
30086657902590600,,,17/03/2025,Austria
30086428626134500,,,17/03/2025,Ukraine
30087083782298300,,1.0,16/03/2025,Ukraine
30087082574780900,,,16/03/2025,Ukraine
30087080184997900,,3.0,16/03/2025,Germany
30086609979159900,"There are stickers on the keyboard, you need to order Russian",4.0,16/03/2025,Ukraine
60089411554463400,Good quality!,4.0,16/03/2025,Brazil
30086738413016200,,3.0,16/03/2025,Ukraine
30087070181855800,Everything was great.Very satisfied.Thank you,4.0,16/03/2025,Germany
30086728832664900,"The product is ideal for my requirements, kept informed to the shipment of the product which i was pleased about.  
               The tablet is quite versatile.  
                Pleased with my purchase.",4.0,16/03/2025,United States
30087065374027400,"Very good, I bought it for my mother and she is delighted. He has downloaded applications and it is very good for studying.",4.0,16/03/2025,Spain
30086594767611500,,4.0,16/03/2025,Ukraine
60089398744072200,Good,4.0,16/03/2025,United States
30086586748518600,,4.0,15/03/2025,Germany
50169514832759100,Good,4.0,15/03/2025,"Korea, Republic of"
60089409210457700,,3.0,15/03/2025,Brazil
50168036767936200,"I found out that when a new member purchases 10 million won from Temu, they give it as a free gift, so I bought it because they gave it a good rating, but the cost is definitely good, but I can't help the limit of low-priced products. The SIM card is blocked, phone is impossible, resolution is HD, and the battery runs out quickly compared to 2mA products. Since this is my first time using a tablet, I recommend purchasing a low-priced product for about 7,000,000 won and a 2,000mA product with an FHD resolution. Since the battery runs out quickly and does not support fast charging, you must always plug in the charging cord when not using it. You can purchase a Korean keyboard scooter for about 2 thousand won, and the memory supports 4GB of virtual memory for 4GB. If it's not an 8-gigabyte Octa Core high-specification game, it will run without a problem.",3.0,15/03/2025,"Korea, Republic of"
30086353874345600,,3.0,15/03/2025,Ukraine
30086349095769200,"For the price not bad tablet, at the beginning it couldn't connect Bluetooth, but everything worked. It's not a wave effect, for the same tablet in Germany you have to pay twice or more. Very fast delivery to recommend seller",3.0,14/03/2025,Germany
30086545173484400,,3.0,14/03/2025,Ukraine
50167982314943000,：,3.0,14/03/2025,"Korea, Republic of"
30086323046827300,,3.0,14/03/2025,Ukraine
30086992508561900,,4.0,14/03/2025,Germany
30086986916653200,I recommend,4.0,14/03/2025,Ukraine
30086512373362200,"everything is fine, fast delivery, I recommend it",4.0,14/03/2025,Ukraine
30086634440441900,"For an unknown reason, the parcel was sent back, I’m happy, even though the seller immediately responded! and gave the money back",4.0,14/03/2025,Germany
50168757713435200,"I am satisfied with this price, except for the small speaker sound. 
 The component is also a mouse and keyboard, so it is great to use occasionally. 
 Anyway, the cost is good. 
 I bought it for watching on YouTube, but it's good. I like it~~~~",4.0,13/03/2025,"Korea, Republic of"
50168753311860100,,4.0,13/03/2025,"Korea, Republic of"
30086953329662200,"Very good tablet, good image quality, and fast enough for an affordable price",4.0,13/03/2025,France
50168125802891600,It is very good product for me,4.0,13/03/2025,"Korea, Republic of"
30086265490919700,good,3.0,13/03/2025,Austria
30086938545908000,,4.0,13/03/2025,Germany
50167793944815900,"It brings all the things and it's really good, I really liked it",4.0,13/03/2025,Israel
30086266216579100,"The tablet is fast, light and with a lifespan battery, ideal for work and empty! 
 I recommend the purchase",4.0,13/03/2025,Italy
30086464728517900,,,12/03/2025,Ukraine
50169204089551300,,,12/03/2025,Israel
50168037467730300,,4.0,12/03/2025,Israel
50169202008810600,,1.0,12/03/2025,"Korea, Republic of"
50167740326924000,,4.0,12/03/2025,Saudi Arabia
30086907753946800,,4.0,12/03/2025,Ukraine
30086219839658400,,4.0,12/03/2025,Ukraine
50167670781659200,Nice!,4.0,12/03/2025,"Korea, Republic of"
50168547302701700,"I received it very well. Thank you, but the keyboard and mouse pad stand are too weak. I received it very well. Thank you. 
 Thank you very much. I received it very well. Thank you.",4.0,12/03/2025,"Korea, Republic of"
50169116872556200,,3.0,12/03/2025,"Korea, Republic of"
30086208276846200,,3.0,12/03/2025,Ukraine
60089322482496200,I love it it works great and i have never had a better tablet,4.0,12/03/2025,United States
30086536496221800,,,12/03/2025,Ukraine
50167919094794200,,,12/03/2025,"Korea, Republic of"
60089271487578900,"The product is as shown 
 Fast delivery",,12/03/2025,Peru
50168490962647800,,3.0,11/03/2025,"Korea, Republic of"
30086411938764100,,4.0,11/03/2025,Germany
50168478933927100,,3.0,11/03/2025,"Korea, Republic of"
50167879014912100,"The cost is very good. However, due to low battery capacity, full charging is required every day.",4.0,11/03/2025,"Korea, Republic of"
30086855772855600,Received,4.0,11/03/2025,Mozambique
30086392708982600,"A little wrong the size I was counting for. But for the child, the quality of the fire. Games go, youtube, cartoon.",4.0,11/03/2025,Ukraine
30086170625466800,"Fast delivery in 8 days. Tablet with a good large screen. Doesn't work very quickly, but not well.",3.0,11/03/2025,Ukraine
50168422583945200,"The keyboard light comes with it 
 Good value",3.0,11/03/2025,"Korea, Republic of"
60089305136440600,Great!! !,,11/03/2025,Brazil
50167810234067800,,4.0,11/03/2025,"Korea, Republic of"
30086151824341600,,4.0,11/03/2025,Italy
30086840520176500,,3.0,11/03/2025,Ukraine
30087108898857200,,3.0,25/03/2025,Spain
30086962727237200,It lasted me 14 minutes and he went crazy asking for aux entry.,1.0,25/03/2025,Spain
30087105651593800,"Excellent product, quality and top price, excellent if you don't want to make too many changes",3.0,25/03/2025,Italy
30087108011318900,It doesn't work,1.0,25/03/2025,Spain
60089541419398300,,,25/03/2025,United States
30087408573281200,"Screen cracked disappointed, touch screen does not work",1.0,24/03/2025,France
30086945119607000,"Hello 
 Disappointed because the item I ordered is not the one I received because the display is different from the one I ordered. 
 So I asked for return and refund. 
 It should be forbidden to sell anything else. 
 That one is for sale",,24/03/2025,France
30086941501104500,,,24/03/2025,Spain
30086722256428300,It arrived quickly and in good condition.,5.0,24/03/2025,Spain
30086717422066900,Product does not meet the description. There are no applications shown in the photo. See photo.,,24/03/2025,Spain
30086921185521400,Very very good,,24/03/2025,France
60089529444867000,Never received item dealing with refund now,1.0,24/03/2025,United States
60089562452086200,"I haven't tried it yet but it looks in perfect condition, thank you.",5.0,24/03/2025,Mexico
60089524263969100,"It has arrived, but as I imagined, it's really silent. The image is bad, it keeps freezing, it's not worth it. It's better to spend a little more.",3.0,24/03/2025,Brazil
60089560823868400,"Do not buy this item since I bought it together with another item and they only sent me one and this one never arrived, and the seller washed his hands saying that they had sent it to me which was not true, they just scammed me.",1.0,24/03/2025,Mexico
30086908354376800,,,23/03/2025,Germany
60089306555267200,Excellent 👌 👌 👌 👌 👌 👌 👌 👌 👌 👌 👌 👌 👌 👌 👌 👌 👌 👌 👌 👌 👌 👌 👌 👌 👌 👌 👌 👌 👌 👌 👌 👌 👌 👌 👌 👌 👌 👌 👌 👌 👌 👌 👌 👌 👌 👌 👌 👌,3.0,23/03/2025,Mexico
60089312100164000,"The product arrived very quickly, but it looks of good quality even though it hasn't been installed yet. I hope it works well since I have had similar products that I really recommend.",5.0,23/03/2025,Mexico
60089300919813000,,,23/03/2025,Chile
30087007670138100,,,22/03/2025,Spain
30086870797276800,Thank you,5.0,22/03/2025,France
30087008012114000,It works,3.0,22/03/2025,Portugal
60089522707667300,"It works excellent, arrived in good condition.",3.0,22/03/2025,Chile
60089528828779900,Excellent evaluation throughout the entire process,3.0,21/03/2025,Chile
30086610226016300,Display total kaputt,3.0,21/03/2025,Germany
60089522073931100,very good product 👍,3.0,21/03/2025,Mexico
30086814795562400,Does not work,3.0,21/03/2025,Spain
30086816339403900,"Received two days ago, it works very well, but I can't connect to mirorlink. 
 Very happy with the price.",3.0,21/03/2025,France
30086575067897800,very good product works well spectacular I recommend this economical and simple radio and it has arrived quickly...,5.0,20/03/2025,Spain
50168761917276200,,5.0,20/03/2025,Saudi Arabia
30086919260370000,,3.0,20/03/2025,France
30087242149641100,,,20/03/2025,Spain
60089500040857500,"I bought this head unit thinking it would fit in the fiat uno 2013 model, panel, but, unfortunately, it doesn't.",5.0,20/03/2025,Brazil
30086520258347800,All the best,5.0,19/03/2025,Germany
30086862419252500,,3.0,19/03/2025,Poland
60089407895984100,"Top, it arrived quickly and easily installable...",,19/03/2025,Brazil
30086509812846500,"Super recommended, it has Bluetooth, you see videos, it has for a pendrive, if you put the mobile cable it is used to charge the mobile or also to duplicate your mobile on the screen, being able to put GPS, write WhatsApp on the screen or use the mobile on the screen. It's great, I love it.",3.0,19/03/2025,Spain
30087182141937700,"Good afternoon, the car radio arrived with a broken screen. As soon as I opened it, the broken screen should not work.",1.0,19/03/2025,Portugal
30086698773696400,Perfect!,3.0,18/03/2025,Italy
30086818443545500,,,18/03/2025,Portugal
30086477027174500,,,18/03/2025,Spain
60089439193142500,"My radio arrived super excellent, very recommended, much cheaper and good, I recommend you buy the same for your car.",5.0,18/03/2025,Chile
30086461048141700,"The image you see with that lot of applications is not real. It only has audio, Bluetooth, and calls, the rest is useless. The radio does not have the application in the photo. 
 I feel cheated",1.0,18/03/2025,Spain
30086660798687800,"Just like the picture, now all you have to do is try it. Delivery was fast.",3.0,18/03/2025,Portugal
30086659585863300,"the sound does not correspond to reality, as I like the sound, the speakers start to catch up",3.0,18/03/2025,Ukraine
60089382685555900,,,18/03/2025,Dominican Republic
60089444832752600,"Excellent, perfect condition",3.0,17/03/2025,Mexico
60089443651843500,"Bad product is not what they show in the publication, I do not recommend it because they do not refund your money after claiming that it is not what they offer.",1.0,17/03/2025,Chile
30086741254640600,"Very good produt, very good seller,  will buy again, many thanks",,16/03/2025,UK
50168178399202000,"Recieved, but the thing is camera is not work properly.",3.0,16/03/2025,Sri Lanka
30086607135645400,"I haven't installed it yet but it looks good for its price, I recommend it. Hopefully it works very well, when I install it I will leave a review of its functionality.",5.0,16/03/2025,"Venezuela, Bolivarian Republic of"
30086733637444700,,,16/03/2025,France
60089418066828100,,,16/03/2025,Brazil
30086366690074800,,,15/03/2025,France
30086570736330800,Contents with the article,3.0,15/03/2025,Spain
30087035380321400,"The quality price ratio of this car radio is very suitable. The delivery is fast, thank you.",1.0,15/03/2025,France
60089400481503800,This is not the product described,3.0,15/03/2025,Chile
30087034538078200,"I do not recommend goods that do not match the description, it is a waste of money",1.0,15/03/2025,Poland
30086686419836000,,1.0,15/03/2025,Spain
60089383140929900,"It seems good, but it hasn't been installed yet, but it's very beautiful and wonderful. I recommend it to anyone who wants to buy.",3.0,15/03/2025,Brazil
30087025372563900,This is very good for the cheap one.,3.0,15/03/2025,Spain
30086354661276400,"Unfortunately it arrived defective. 
 was very poorly packaged",1.0,15/03/2025,Germany
30086549174737100,The product is totally installed on the screen. Ningún care with the product.,1.0,14/03/2025,Spain
50168293824948200,,3.0,14/03/2025,Japan
30086539560686400,"The product was delivered ahead of schedule, everything works fine, thank you very much, I recommend the store seller",3.0,14/03/2025,Ukraine
30086535952255400,"nice car radio. I don't think the touchscreen is always the same, but it's good, what do you expect at such a price. I'm happy with it and hope to have fun with it for a long time.",3.0,14/03/2025,Netherlands
30087002971684200,,3.0,14/03/2025,Spain
30086644498429700,"OK, I'll install it and say my opinion....",3.0,14/03/2025,Spain
60089359180185100,This is not the described model,,14/03/2025,Uruguay
60089361571436600,,5.0,14/03/2025,Brazil
30086512773114800,very good. good reception. no breakage.,3.0,14/03/2025,France
30086632075882800,,5.0,14/03/2025,Spain
30086966140686700,,,13/03/2025,Spain
30086503532783800,"It arrived at the desired time if there are no scratches, now we just need to test it.",5.0,13/03/2025,Cabo Verde
30086608899916100,"Thank you for the delivery of my order today, 03/13/2025",,13/03/2025,Belgium
30086270681104000,,5.0,13/03/2025,Italy
30086937744526600,The price is super good,,13/03/2025,Spain
30086239010358300,Compliant with the designation,3.0,12/03/2025,France
30086227891200700,,,12/03/2025,Spain
60089286630221900,"It arrived 2 days before, the product came well protected, the materials feel good, you just need to test it.",3.0,12/03/2025,Peru
30086407183166200,It's not the mediocre top,3.0,11/03/2025,Italy
30086874184839500,Well,5.0,11/03/2025,Italy
30086391937148900,,3.0,11/03/2025,Ukraine
60089074559926200,"It took a little longer than expected, I thought it't come. I bought another one that arrived before this one, but everything arrived fine and finished.",3.0,11/03/2025,Brazil
30086852102077600,Same as the one on the page. Very fast delivery.,5.0,11/03/2025,Spain
50168383778281100,Good price,3.0,11/03/2025,Saudi Arabia
30086482411557900,"Acceptable, it just doesn't have GPS or anything, it's only suitable for Bluetooth, but I only want to mention it for coins.",3.0,10/03/2025,Spain
30086131013784300,"Perfect, very good quality price ratio",5.0,10/03/2025,Spain
30086808505354500,,,10/03/2025,UK
30086465235771200,,,10/03/2025,Spain
30086802525502200,,,10/03/2025,Spain
30086118608589200,,,10/03/2025,France
60089273635875200,The product arrived broken and didn't work,3.0,09/03/2025,Mexico
60089265111385200,"Sensational multimedia, beloved!!!! It arrived very quickly! Functioning all functions! Perfect!! !",5.0,09/03/2025,Brazil
30086082632171300,,,08/03/2025,Spain
30086421663068300,"The product arrived quickly, but with a broken screen and the remote does not work, the one that clamps the steering wheel, the money will be refunded, so I think it is normal",3.0,08/03/2025,Ukraine
30086422862735100,,,08/03/2025,France
30086426403210700,,,08/03/2025,Belgium
50168653268103800,Nice,3.0,08/03/2025,Japan
60089037306835500,The company did not deliver after two months I was reimbursed!,1.0,08/03/2025,Brazil
30087108812201900,"Super ok, i recommend!",4.0,25/03/2025,Romania
50170797630145200,Very satisfied,4.0,25/03/2025,Israel
50170154916462900,"Really good shoes, looks durable too let's see how many months it will be",4.0,24/03/2025,Japan
60089533469453100,"The quality of production and materials is good. However, there is not enough proper heel support, and the  insoles dont have  built-in arch support. This seems to be a common issue with all chinese sneakers. I usually wear size 42.5–43, read the reviews, and ordered size 44. That was a mistake—they are a bit too big. I should have taken 43. However, with thick socks, they fit just right.",4.0,24/03/2025,United States
30087392515434700,,4.0,24/03/2025,Netherlands
60089324122594600,Good ..very comfy,4.0,24/03/2025,Australia
50169142713116200,"The shoes are really comfortable and easy, the size is accurate, I was surprised for the better.",4.0,24/03/2025,Israel
50169118302876400,,4.0,23/03/2025,Israel
30086687038269600,,4.0,23/03/2025,Italy
30087367740367300,I like it the sole is cushy,4.0,23/03/2025,Netherlands
60089508693930100,Very comfortable and seem very resistant.,4.0,23/03/2025,Colombia
30086675819929600,❔ 👌🏻,4.0,23/03/2025,France
30086879561074400,,4.0,22/03/2025,Latvia
30086994441063500,Super,4.0,22/03/2025,Austria
30086619894292800,"Delivered quickly, fits perfectly, thank you",4.0,21/03/2025,Germany
30087299346663800,,4.0,21/03/2025,Germany
30086600643087300,,4.0,21/03/2025,Ukraine
50169138626020600,,4.0,21/03/2025,Malaysia
30086952026641400,,4.0,21/03/2025,Spain
60089518851040200,,4.0,21/03/2025,Colombia
30087287312528500,,4.0,21/03/2025,Switzerland
30087272196431000,,4.0,21/03/2025,Ukraine
30086921291991800,,4.0,20/03/2025,Spain
50168669904259500,,4.0,20/03/2025,Israel
50169562951808500,,4.0,20/03/2025,Israel
60089437403673000,,4.0,20/03/2025,Chile
30086756753816700,,4.0,19/03/2025,UK
30086855628211900,I ordered gray ones! I receive black ones... but satisfied! Thank you,4.0,19/03/2025,France
30086508670465300,super,4.0,19/03/2025,Ukraine
60089214947560100,,4.0,19/03/2025,Israel
60089471645687500,"arrived very quickly, thank you very much 😊",4.0,19/03/2025,Chile
60089455504223800,"The shoes are reasonably comfortable and the extended toe guard provides at least some protection to the sides, much more than the ones i previously used that cost twice the price. I ordered one size up from my normal size and that seems to have been a good decision. After about a week of use at work they seem to be enduring well. My only concerns are that in time the tightening mechanism which is mostly plastic will fail or the tightening cables will break, but for now they are working fine. The shoes did come with a set of laces so in theory i can replace the mechanism with those if needed.  
  
 Another concern is the sole of the shoe seems a bit soft. I am sure it would be fine on a finished concrete floor like in a warehouse, but on a rougher surface like road or parking lot pavement i suspect it will wear down. Still i believe this was a good value.",4.0,18/03/2025,United States
30086830803620400,"Received, very fast",4.0,18/03/2025,France
30086781252160600,Fast delivery and everything is perfect,4.0,17/03/2025,Spain
50168319999987600,,4.0,17/03/2025,Oman
30086772400776100,comfortable ok,4.0,17/03/2025,Poland
50169191318925200,,4.0,17/03/2025,Japan
50168248712399400,,4.0,17/03/2025,Israel
30087075315179300,,4.0,16/03/2025,France
50169641680751100,"As described, comfortable and beautiful shoes.",4.0,16/03/2025,Israel
50169631238863600,"Expressed quickly, the shoe is beautiful and comfortable, a little small, a little pressing the fingers, I will order one size bigger.",4.0,16/03/2025,Israel
60089414825317900,"They arrived fine, I ordered some 39, but I am from number 5, they are too small but very good.",4.0,15/03/2025,Mexico
30086706084118700,I didn't like the quality to be safe and the seams arrived broken. But I didn't have any problem with the seller. 👍🏼,4.0,15/03/2025,Spain
30086365046316100,,4.0,15/03/2025,UK
30086690021458900,Past perfect,4.0,15/03/2025,Netherlands
60089347041963300,,4.0,15/03/2025,United States
30086680467406500,"Good quality, but size is a little bit loose, i usually wear 41 size",4.0,15/03/2025,Norway
30087028148358500,,4.0,15/03/2025,Spain
30086561913741400,,4.0,15/03/2025,Spain
30086550399367200,Delivered in multiple single arm packs packaged in 11 days. The product seems to be of good quality. Just as described. Comfortable and soft enough.,4.0,15/03/2025,Italy
30086357401062300,As i expected it to be,4.0,14/03/2025,Nigeria
30086670429159500,Very satisfied with the comfort,4.0,14/03/2025,France
30086322658343200,,4.0,14/03/2025,United States
50168799349593300,,4.0,14/03/2025,Israel
30086984577645200,,4.0,14/03/2025,Italy
30086621659642200,Supper,4.0,13/03/2025,Switzerland
30086276205224900,,4.0,13/03/2025,France
30086273408360100,,4.0,13/03/2025,UK
30086593669761400,,4.0,13/03/2025,Spain
60089341935737600,,4.0,13/03/2025,Chile
30086933770840400,,4.0,13/03/2025,France
30086470306058200,,4.0,13/03/2025,France
30086918156618500,,4.0,12/03/2025,United States
60089341259546100,,4.0,12/03/2025,Chile
30086898986032100,,4.0,12/03/2025,Germany
30086546810711300,,4.0,12/03/2025,UK
30086860571212200,,4.0,11/03/2025,Italy
30086836157202300,Very fast delivery,4.0,11/03/2025,Germany
30086480024140700,,4.0,10/03/2025,Spain
30086351902580500,,4.0,10/03/2025,France
30086126240684900,Everything is great. With size clearly,4.0,10/03/2025,Ukraine
30086470405445700,Great shoes for the money,4.0,10/03/2025,UK
60089280309169700,"They look very good, and they feel comfortable.",4.0,09/03/2025,Mexico
30086762147048400,,4.0,08/03/2025,France
30086758106246800,,4.0,08/03/2025,China
30086752527173100,,4.0,08/03/2025,Germany
30086411672487000,Top,4.0,08/03/2025,Germany
60089216281263300,"Perfect, exactly as I expected, very comfortable for work, I loved them.",4.0,08/03/2025,United States
30086732133175300,,4.0,08/03/2025,France
30086727800004700,Great safety shoes with quick delivery and great customer service,4.0,08/03/2025,UK
60089216378554500,,4.0,07/03/2025,Chile
30086229995690300,for the price I recommend comfortable after 8 hours of construction 💪,4.0,07/03/2025,France
60089217504504200,"Very beautiful, congratulations",4.0,06/03/2025,Peru
30086218708336100,Fast delivery time price performance quality is good.,4.0,06/03/2025,Netherlands
30086214753771400,,4.0,06/03/2025,Poland
50168445276924500,,4.0,06/03/2025,Israel
60089209116389500,"Everything is perfect, they were a little big for me, but it was because I followed a comment saying that I had to ask for an extra number, it's not true, they ask for their real number.",4.0,06/03/2025,Mexico
30086298804032800,"Shoes as shown in the ad and fit perfectly-  
 Were delivered in the ordered size.  
 They are not perfect in quality, but we are talking about safety shoes, which are only approx. Costs €27.  
 They are very good for this price and arrived very quickly even with only one week delivery time.  
",4.0,05/03/2025,Germany
30086628903887600,,4.0,05/03/2025,Spain
50166805964823300,Take two weeks for the product to arrive,4.0,05/03/2025,Israel
30086153134286800,,4.0,05/03/2025,France
30086604940068900,,4.0,05/03/2025,Germany
30086591749359800,Everything in perfect conditions.,4.0,04/03/2025,UK
30086555369630700,happy with my new shoes...ordered a size larger,4.0,04/03/2025,Netherlands
50168080412212800,,4.0,04/03/2025,Israel
30086077109097400,,4.0,03/03/2025,Germany
50166491513387200,,4.0,03/03/2025,Israel
50166718662144900,,4.0,02/03/2025,Israel
30085827050545900,,4.0,02/03/2025,Ukraine
30086139689071400,"I bought them for my grandson and he is happy with them, he liked them, thank you.",4.0,02/03/2025,Spain
30087420115796500,,3.0,25/03/2025,Ukraine
30086943582226400,"They look worthy. Arrived on time, the packaging was intact. 
 I'll add a review later. After several days of tests",3.0,24/03/2025,Ukraine
30087071225104800,,5.0,24/03/2025,Ukraine
50169450254903200,Very good item and easy to use 🙂,5.0,24/03/2025,Israel
30087055629583200,,5.0,23/03/2025,Germany
30087034421036900,,,23/03/2025,Spain
60089505023978500,,4.0,22/03/2025,United States
60089268564382400,I arrived on time and fulfilled my expectations.,4.0,21/03/2025,Chile
50170338842014600,,5.0,21/03/2025,"Korea, Republic of"
50169636559261600,Larger and better than the price,5.0,20/03/2025,"Korea, Republic of"
30086774776523700,,,20/03/2025,Spain
30086904845176600,,5.0,20/03/2025,Poland
50170165673854400,It's big and good ~ It's used for just checking the watch's text message~,5.0,20/03/2025,"Korea, Republic of"
60089437061388800,,5.0,20/03/2025,Chile
60089217786680800,"Fits comfortable on your wrist has many functions, love the overall look of the watch. Works great with my phone calls are clear, and you can control your camera, music right from your watch.",5.0,19/03/2025,United States
60089212564474400,Very good,5.0,19/03/2025,Peru
30086682793996600,,5.0,18/03/2025,Ukraine
60089192996229900,"The watch arrived in the agreed place, I was informed where it came from, I am completely satisfied with the watch, the seller complies with all the information delivered, so I am totally satisfied with both the price and the quality of the product, so I recommend it.",5.0,18/03/2025,Chile
30086780057611400,Much bigger than i thought,3.0,17/03/2025,UK
50168306395545900,,3.0,17/03/2025,"Korea, Republic of"
50168554635669200,"Amazing watch!!!! Highly recommended, long lasting battery up to one week, easy to use and definitely worth the price by far!!! !",5.0,17/03/2025,Israel
60089187704216200,,3.0,17/03/2025,Mexico
60089187704116200,,3.0,17/03/2025,Mexico
30086735216992900,very pretty watch,3.0,16/03/2025,France
30086591993347500,,,16/03/2025,France
50169601236071600,"I did not expect it to be in this sentence. Thank you very much. It is very, very beautiful and also the delivery is very fast. Thank you very much for this beautiful quality.",5.0,16/03/2025,United Arab Emirates
30087040969694900,"Cool! At this price, the battery holds it fantastic! I recommend! ! !",,15/03/2025,Poland
50168936511651100,I love the watch. It is worth more than the price. Easy to connect as well,5.0,15/03/2025,"Korea, Republic of"
50168915393719700,,,15/03/2025,Saudi Arabia
30087026127588200,,,15/03/2025,Poland
30087022968552500,The step counter stops when it reaches 9996 steps and the battery lasts very little.,3.0,15/03/2025,Spain
30086667670639000,,,14/03/2025,Poland
30086325405192900,,5.0,14/03/2025,Canada
